TransMem v7 — Source->Destination Centroid Routing Trace
==========================================================================================
Probe tokens (290):
  'The' ' central' ' bank' ' raised' ' interest' ' rates' ' by' ' 25' ' basis' ' points'
  ' on' ' Thursday' ',' ' its' ' seventh' ' consecutive' ' increase' ',' ' citing'
  ' persistent' ' inflation' 'ary' ' pressure' ' across' ' energy' ' and' ' food'
  ' sectors' '.' ' Markets' ' had' ' largely' ' priced' ' in' ' the' ' move' ','
  ' though' ' the' ' accompanying' ' statement' ' surprised' ' analysts' ' by'
  ' signalling' ' a' ' potential' ' pause' ' in' ' June' '.' ' The' ' benchmark' ' ten'
  '-' 'year' ' yield' ' rose' ' four' ' basis' ' points' ' to' ' 4' '.' '31' ' percent'
  ' shortly' ' after' ' the' ' announcement' '.' ' ' ' The' ' prime' ' minister'
  ' addressed' ' parliament' ' on' ' Tuesday' ',' ' defending' ' the' ' government' "'s"
  ' proposed' ' reforms' ' to' ' the' ' healthcare' ' system' '.' ' Opposition'
  ' leaders' ' criticised' ' the' ' plan' ' as' ' under' 'funded' ' and' ' poorly'
  ' timed' ',' ' arguing' ' that' ' frontline' ' workers' ' had' ' not' ' been'
  ' consulted' '.' ' Several' ' back' 'ben' 'chers' ' from' ' the' ' ruling' ' coalition'
  ' also' ' expressed' ' reservations' ',' ' threatening' ' to' ' vote' ' against' ' the'
  ' bill' ' unless' ' amendments' ' were' ' introduced' ' before' ' the' ' final'
  ' reading' '.' ' ' ' Voters' ' in' ' three' ' swing' ' states' ' will' ' head' ' to'
  ' the' ' polls' ' next' ' month' ' in' ' what' ' analysts' ' describe' ' as' ' a'
  ' bell' 'w' 'ether' ' for' ' the' ' national' ' election' '.' ' Poll' 'ing' ' data'
  ' suggests' ' a' ' tight' ' race' ',' ' with' ' neither' ' candidate' ' holding' ' a'
  ' decisive' ' lead' ' outside' ' the' ' margin' ' of' ' error' '.' ' Campaign'
  ' strateg' 'ists' ' on' ' both' ' sides' ' have' ' shifted' ' resources' ' toward'
  ' rural' ' districts' ',' ' where' ' turnout' ' could' ' prove' ' decisive' '.'
  ' Meanwhile' ',' ' independent' ' candidates' ' continue' ' to' ' draw' ' support'
  ' from' ' younger' ' voters' ' disillusion' 'ed' ' with' ' the' ' two' ' major'
  ' parties' '.' ' ' ' The' ' foreign' ' minister' ' met' ' with' ' her' ' counterparts'
  ' from' ' six' ' neighbouring' ' countries' ' to' ' discuss' ' a' ' regional' ' trade'
  ' agreement' ' that' ' has' ' been' ' stalled' ' for' ' over' ' two' ' years' '.'
  ' Neg' 'oti' 'ators' ' cited' ' disagreements' ' over' ' agricultural' ' tariffs'
  ' and' ' intellectual' ' property' ' protections' ' as' ' the' ' primary' ' obstacles'
  '.' ' A' ' joint' ' commun' 'ique' ' issued' ' after' ' the' ' talks' ' described'
  ' the' ' discussions' ' as' ' constructive' ' but' ' acknowledged' ' that'
  ' significant' ' differences' ' remain' ' unresolved' '.'
==========================================================================================

==========================================================================================
BLOCK 0  (unique src: 31/128  unique dst: 16/128  self-routes: 2/290)
==========================================================================================
Token             POS     Src  SrcH  Top3-Src       Dst  DstH  Top3-Dst      Dir
' with'           ADP      85  4.67  85,26,29        36  4.18  36,16,30      ->
' her'            PRON      3  4.68  3,26,20         36  3.34  36,113,30     ->
' counterparts'   NOUN     98  4.65  98,26,57        36  3.07  36,113,72     ->
' from'           ADP     106  4.58  106,96,26       62  4.04  62,30,36      ->
' six'            NUM     121  4.55  121,99,26       18  3.52  18,121,99     ->
' neighbouring'   VERB     95  4.69  95,121,27       18  3.61  18,30,16      ->
' countries'      NOUN     98  4.68  98,57,27       113  2.99  113,36,16     ->
' to'             ADP      43  4.65  43,26,32        36  3.66  36,21,64      ->
' discuss'        VERB     41  4.65  41,40,26         6  4.03  6,62,36       ->
' a'              DET     108  4.53  108,26,69      108  3.28  108,30,24     =
' regional'       ADJ      86  4.71  86,122,27       16  3.40  16,36,30      ->
' trade'          NOUN    122  4.70  122,31,49       36  2.76  36,113,72     ->
' agreement'      NOUN    103  4.68  103,31,57      113  2.44  113,36,72     ->
' that'           DET      11  4.58  11,126,26       36  3.62  36,21,72      ->
' has'            VERB     29  4.46  29,83,59        36  3.65  36,21,53      ->
' been'           VERB     59  4.57  59,104,29       36  4.00  36,72,64      ->
' stalled'        VERB    120  4.63  120,83,41      125  3.84  125,45,113    ->
' for'            ADP      85  4.60  85,26,96        87  3.84  87,30,6       ->
' over'           ADP      55  4.69  55,26,90         6  4.33  6,87,74       ->
' two'            NUM     121  4.09  121,99,95       18  3.49  18,121,60     ->
' years'          NOUN     89  4.55  89,26,118       84  3.85  84,113,36     ->
'.'               PUNCT    39  4.18  39,26,100       21  1.84  21,36,70      ->
' Neg'            X        26  4.68  26,77,25        36  2.76  36,60,72      ->
'oti'             X        26  4.71  26,82,73        72  2.77  72,36,16      ->
'ators'           X        98  4.67  98,26,57        36  2.82  36,72,113     ->
' cited'          VERB     41  4.57  41,26,126      125  4.29  125,6,36      ->
' disagreements'  NOUN     57  4.69  57,31,26        36  3.58  36,72,125     ->
' over'           ADP      55  4.53  55,48,26         6  4.11  6,18,78       ->
' agricultural'   ADJ     122  4.48  122,27,73       36  3.34  36,30,16      ->
' tariffs'        NOUN     57  4.66  57,9,31        113  2.66  113,36,72     ->
' and'            CCONJ    78  4.23  78,126,19       36  3.18  36,16,13      ->
' intellectual'   ADJ     122  4.63  122,31,26       36  3.61  36,79,30      ->
' property'       NOUN    122  4.64  122,9,31        36  3.14  36,72,113     ->
' protections'    NOUN     31  4.61  31,57,9        113  2.92  113,72,36     ->
' as'             ADP      47  4.63  47,59,126       36  4.12  36,59,72      ->
' the'            DET      51  4.67  51,1,26         30  3.25  30,94,72      ->
' primary'        ADJ      86  4.72  86,105,49       36  3.66  36,30,16      ->
' obstacles'      NOUN     57  4.68  57,105,31       36  3.43  36,72,113     ->
'.'               PUNCT    39  4.23  39,26,100       21  2.10  21,36,70      ->
' A'              DET     108  4.63  108,26,100     108  3.28  108,24,30     =
' joint'          ADJ      86  4.72  86,26,103       36  3.49  36,24,30      ->
' commun'         X        77  4.70  77,26,103       36  3.15  36,72,16      ->
'ique'            X       103  4.70  103,26,73       36  2.59  36,113,72     ->
' issued'         VERB     41  4.63  41,26,120      125  4.02  125,36,16     ->
' after'          ADP      38  4.46  38,26,100       62  4.04  62,6,38       ->
' the'            DET      51  4.69  51,26,19        30  3.96  30,36,16      ->
' talks'          NOUN    103  4.68  103,57,26       36  3.16  36,72,113     ->
' described'      VERB     41  4.56  41,26,126        6  4.11  6,36,109      ->
' the'            DET      51  4.70  51,26,1         30  3.52  30,36,72      ->
' discussions'    NOUN    103  4.66  103,57,26       36  2.98  36,72,113     ->
' as'             ADP      47  4.62  47,59,104       36  3.77  36,72,53      ->
' constructive'   ADJ     119  4.69  119,86,122      36  4.05  36,16,125     ->
' but'            CCONJ   126  4.62  126,26,104      36  3.49  36,109,72     ->
' acknowledged'   VERB     41  4.59  41,126,67        6  4.18  6,16,36       ->
' that'           DET      11  4.56  11,126,19       36  3.81  36,72,24      ->
' significant'    ADJ      86  4.65  86,114,119     112  4.16  112,18,24     ->
' differences'    NOUN     57  4.67  57,31,105       36  3.77  36,72,113     ->
' remain'         VERB     83  4.60  83,104,59       45  4.26  45,36,113     ->
' unresolved'     ADJ     119  4.65  119,120,83     125  3.98  125,36,113    ->
'.'               PUNCT    39  4.26  39,26,100       21  1.93  21,36,70      ->

  -- Block 12 summary ----------------------
  Unique source slots  : 58 / 128
  Unique dest   slots  : 28 / 128
  Self-routes (src=dst): 6 / 290 (2.1%)
  N_eff  (src routing) : 40.48  (target >= 32;  max = 128)
  Gini   (src routing) : 0.7568  (0 = uniform, 1 = single slot)

  Top-5 source slots:
    #1  Slot  51  ( 19 tokens, dominant POS: DET):  ' the'  ' The'
    #2  Slot  56  ( 18 tokens, dominant POS: NOUN):  ' central'  ' bank'  ' raised'  ' interest'  ' rates'  ' basis'  ' points'  ' Thursday'  ' consecutiv  ' increase'
    #3  Slot  41  ( 18 tokens, dominant POS: VERB):  ' citing'  ' addressed'  ' defending'  ' criticised  ' arguing'  ' expressed'  ' threatenin  ' describe'  ' suggests'  ' holding'
    #4  Slot  98  ( 15 tokens, dominant POS: NOUN):  ' analysts'  ' leaders'  ' workers'  'chers'  ' Voters'  ' states'  'ists'  ' sides'  ' candidates  ' voters'
    #5  Slot  39  ( 14 tokens, dominant POS: PUNCT):  '.'

  Top-5 destination slots:
    #1  Slot  36  (125 tokens):  ' bank'  ','  ' increase'  ' inflation'  ' energy'  ' and'  ' food'  ' Markets'  ' had'  ' move'
    #2  Slot  30  ( 23 tokens):  ' its'  ' seventh'  ' the'  ' The'  "'s"  ' final'  ' independen
    #3  Slot  21  ( 22 tokens):  '.'  ','  ' to'  ' '  ' addressed'  ' what'
    #4  Slot   6  ( 16 tokens):  ' citing'  ' in'  ' on'  ' defending'  ' criticised  ' that'  ' threatenin  ' against'  ' as'  ' toward'
    #5  Slot 113  ( 10 tokens):  ' rates'  ' basis'  ' sectors'  ' Tuesday'  ' system'  ' leaders'  ' countries'  ' agreement'  ' tariffs'  ' protection

  OK  No collapse detected (top slot = 6.6%)

==========================================================================================
BLOCK 13  (unique src: 69/128  unique dst: 25/128  self-routes: 11/290)
==========================================================================================
Token             POS     Src  SrcH  Top3-Src       Dst  DstH  Top3-Dst      Dir
--------------------------------------------------------------------------------
'The'             DET      89  0.00  89,113,31       49  4.07  49,104,72     ->
' central'        ADJ     113  3.93  113,90,67       18  3.41  18,113,79     ->
' bank'           NOUN    113  4.42  113,124,0       18  3.46  18,123,79     ->
' raised'         VERB    113  4.42  113,86,127     113  4.46  113,66,55     =
' interest'       NOUN    113  4.48  113,36,9        79  3.51  79,18,113     ->
' rates'          NOUN    113  4.45  113,47,73       79  3.64  79,18,123     ->
' by'             ADP     113  4.44  113,83,117      83  4.02  83,28,85      ->
' 25'             NUM     115  4.56  115,113,57      65  1.47  65,18,49      ->
' basis'          NOUN    113  4.61  113,47,36       65  3.40  65,113,79     ->
' points'         NOUN    113  4.62  113,47,57       65  3.40  65,79,18      ->
' on'             ADP     113  4.49  113,16,59       85  3.99  85,16,55      ->
' Thursday'       PROPN   113  4.54  113,29,77       65  3.89  65,18,123     ->
','               PUNCT   113  4.37  113,5,15        22  4.05  22,5,52       ->
' its'            PRON     33  4.21  33,108,113      49  2.83  49,28,120     ->
' seventh'        ADJ      80  4.59  80,113,30       18  3.44  18,49,65      ->
' consecutive'    ADJ      80  4.57  80,113,67       49  3.38  49,18,65      ->
' increase'       NOUN     47  4.60  47,113,92       79  3.22  79,18,65      ->
','               PUNCT   113  4.46  113,5,40         5  4.05  5,22,113      ->
' citing'         VERB    127  4.61  127,113,117     85  4.25  85,127,66     ->
' persistent'     ADJ      72  4.60  72,113,67       18  2.96  18,49,50      ->
' inflation'      X        47  4.61  47,113,20       18  3.29  18,79,123     ->
'ary'             X       113  4.71  113,72,47       18  3.44  18,123,49     ->
' pressure'       NOUN     36  4.65  36,47,113       18  3.45  18,79,123     ->
' across'         ADP      69  4.58  69,64,113       85  3.82  85,66,55      ->
' energy'         NOUN     17  4.57  17,113,81       18  3.22  18,79,123     ->
' and'            CCONJ    98  4.53  98,113,12       28  3.72  28,49,22      ->
' food'           NOUN     17  4.31  17,81,113       18  2.75  18,79,123     ->
' sectors'        NOUN     73  4.65  73,113,124      79  3.67  79,18,123     ->
'.'               PUNCT    31  2.27  31,2,113        49  2.08  49,18,120     ->
' Markets'        NOUN    113  4.70  113,73,100      18  2.98  18,79,123     ->
' had'            VERB    102  4.58  102,113,119     49  3.16  49,120,85     ->
' largely'        ADV     122  4.66  122,113,102     49  1.60  49,18,28      ->
' priced'         VERB     47  4.67  47,113,76       66  4.45  66,75,44      ->
' in'             ADP      64  4.65  64,113,69       85  4.07  85,123,65     ->
' the'            DET       1  4.37  1,113,33        49  2.27  49,123,28     ->
' move'           NOUN    113  4.70  113,92,47       79  3.57  79,18,123     ->
','               PUNCT     5  4.44  5,15,113         5  4.33  5,52,15       =
' though'         ADP     113  4.64  113,6,86        58  4.44  58,121,25     ->
' the'            DET       1  4.23  1,113,108       49  2.68  49,123,18     ->
' accompanying'   VERB    113  4.66  113,67,72       18  3.50  18,49,123     ->
' statement'      NOUN     92  4.65  92,113,9        18  3.49  18,79,123     ->
' surprised'      VERB    105  4.58  105,127,113     25  4.14  25,121,85     ->
' analysts'       NOUN    100  4.64  100,113,77      50  3.36  50,18,79      ->
' by'             ADP      83  4.52  83,113,117      83  4.13  83,28,85      =
' signalling'     VERB    127  4.70  127,113,86      18  4.19  18,127,50     ->
' a'              DET     111  3.69  111,113,1       49  2.06  49,50,123     ->
' potential'      ADJ      67  4.67  67,9,113        18  3.30  18,49,123     ->
' pause'          NOUN      9  4.66  9,109,36        79  3.51  79,18,50      ->
' in'             ADP     117  4.58  117,113,64      85  4.15  85,25,83      ->
' June'           PROPN    29  4.57  29,113,32      123  4.06  123,65,50     ->
'.'               PUNCT    31  2.31  31,2,113        49  2.22  49,18,123     ->
' The'            DET       1  4.26  1,113,33        49  2.52  49,18,123     ->
' benchmark'      NOUN     47  4.71  47,113,92       18  3.19  18,79,123     ->
' ten'            X       115  4.71  115,101,113     18  2.52  18,79,123     ->
'-'               X        11  4.63  11,2,31         49  1.09  49,28,120     ->
'year'            X        47  4.74  47,113,67       18  3.39  18,123,67     ->
' yield'          NOUN     47  4.60  47,113,92      123  2.73  123,79,18     ->
' rose'           VERB     47  4.71  47,21,113       79  3.94  79,118,65     ->
' four'           NUM     115  4.44  115,101,57      65  1.66  65,18,79      ->
' basis'          NOUN     47  4.75  47,113,9        65  3.08  65,79,18      ->
' points'         NOUN     47  4.71  47,57,21        65  2.99  65,79,123     ->
' to'             ADP      95  4.62  95,74,16        85  4.13  85,95,28      ->
' 4'              X       115  4.37  115,57,48       65  1.16  65,79,18      ->
'.'               PUNCT    31  4.64  31,96,2         49  3.31  49,18,22      ->
'31'              X       115  4.56  115,57,48       65  1.36  65,18,123     ->
' percent'        NOUN     57  4.59  57,47,21        65  3.44  65,123,79     ->
' shortly'        ADV     122  4.66  122,91,57       65  3.20  65,79,49      ->
' after'          ADP      83  4.67  83,29,113       65  4.36  65,83,123     ->
' the'            DET       1  4.39  1,113,108       49  3.19  49,125,28     ->
' announcement'   NOUN     92  4.63  92,9,29         18  3.54  18,79,123     ->
'.'               PUNCT    31  3.42  31,2,113        49  2.60  49,18,123     ->
' '               SPACE    31  4.72  31,2,19         79  2.98  79,18,125     ->
' The'            DET       1  4.37  1,33,113        49  2.85  49,18,123     ->
' prime'          ADJ      90  4.73  90,113,67       18  2.41  18,79,125     ->
' minister'       NOUN     97  4.69  97,113,124      18  3.00  18,70,123     ->
' addressed'      VERB    127  4.66  127,113,77     127  4.32  127,25,79     =
' parliament'     NOUN    124  4.72  124,113,27      18  3.42  18,79,70      ->
' on'             ADP      16  4.67  16,117,113      85  4.32  85,121,111    ->
' Tuesday'        PROPN    29  4.68  29,77,61        79  3.70  79,50,102     ->
','               PUNCT    40  4.53  40,15,5         22  4.38  22,52,5       ->
' defending'      VERB    127  4.70  127,55,77      117  4.41  117,127,25    ->
' the'            DET       1  4.53  1,108,113       49  3.09  49,18,123     ->
' government'     NOUN    124  4.67  124,27,113      18  2.81  18,123,79     ->
"'s"              PART    108  4.38  108,33,1        49  3.08  49,18,123     ->
' proposed'       VERB     67  4.72  67,108,113      18  3.35  18,49,123     ->
' reforms'        NOUN     92  4.67  92,53,124       79  3.48  79,18,123     ->
' to'             ADP      74  4.59  74,60,46       120  3.97  120,85,49     ->
' the'            DET       1  4.48  1,108,33        49  2.73  49,28,123     ->
' healthcare'     NOUN     81  4.66  81,113,124      18  2.70  18,79,123     ->
' system'         NOUN    124  4.62  124,92,113      79  3.20  79,18,123     ->
'.'               PUNCT    31  3.99  31,2,11         49  2.37  49,18,28      ->
' Opposition'     NOUN     23  4.75  23,2,113        18  3.14  18,79,70      ->
' leaders'        NOUN    100  4.61  100,97,7        18  3.05  18,79,70      ->
' criticised'     VERB    127  4.68  127,86,15      117  4.44  117,39,121    ->
' the'            DET       1  4.50  1,108,33        49  2.88  49,18,123     ->
' plan'           NOUN     92  4.63  92,124,9        18  3.20  18,79,123     ->
' as'             ADP      51  4.55  51,119,42       49  2.59  49,28,22      ->
' under'          X        11  4.75  11,94,122       18  4.04  18,49,85      ->
'funded'          X       113  4.73  113,4,31        18  4.23  18,123,66     ->
' and'            CCONJ    98  4.56  98,12,15        49  3.66  49,28,22      ->
' poorly'         ADV     122  4.61  122,78,113      49  4.15  49,70,86      ->
' timed'          VERB     72  4.71  72,126,101      18  4.27  18,46,65      ->
','               PUNCT     5  4.52  5,15,40          5  4.35  5,50,79       =
' arguing'        VERB    127  4.67  127,86,6       127  3.87  127,25,121    =
' that'           DET      86  4.50  86,15,117      121  3.52  121,25,58     ->
' frontline'      ADJ      72  4.69  72,81,101       18  2.89  18,79,50      ->
' workers'        NOUN    100  4.58  100,81,73       18  3.02  18,79,70      ->
' had'            VERB    102  4.54  102,42,119      49  3.27  49,120,85     ->
' not'            ADV     114  4.65  114,102,60      49  3.59  49,120,18     ->
' been'           VERB     42  4.47  42,114,43       49  2.38  49,28,18      ->
' consulted'      VERB      4  4.57  4,44,126        79  3.42  79,50,18      ->
'.'               PUNCT    31  3.68  31,2,32         49  2.23  49,18,28      ->
' Several'        ADJ     101  3.71  101,115,2       49  2.61  49,18,65      ->
' back'           X       101  4.74  101,2,72        18  2.54  18,79,123     ->
'ben'             X        94  4.75  94,2,101        18  3.18  18,123,79     ->
'chers'           X       100  4.67  100,2,97        18  3.46  18,79,70      ->
' from'           ADP      69  4.54  69,64,46        85  3.76  85,16,123     ->
' the'            DET       1  4.40  1,108,33        49  1.68  49,123,125    ->
' ruling'         VERB     23  4.74  23,2,67         18  2.90  18,79,123     ->
' coalition'      NOUN    124  4.69  124,27,92      123  3.17  123,18,79     ->
' also'           ADV     122  4.57  122,40,7        49  3.60  49,79,120     ->
' expressed'      VERB    127  4.64  127,82,77       25  4.17  25,85,127     ->
' reservations'   NOUN     53  4.64  53,36,9         50  3.70  50,18,79      ->
','               PUNCT     5  4.59  5,15,40         79  4.19  79,5,52       ->
' threatening'    VERB    127  4.66  127,39,86       39  4.14  39,25,127     ->
' to'             ADP      74  4.33  74,60,2        120  3.23  120,28,18     ->
' vote'           VERB     44  4.69  44,76,127       50  4.28  50,79,66      ->
' against'        ADP     117  4.45  117,83,55      117  4.24  117,83,59     =
' the'            DET       1  4.51  1,108,33        49  2.58  49,18,123     ->
' bill'           NOUN     92  4.68  92,124,53       79  3.53  79,18,70      ->
' unless'         ADP      51  4.61  51,86,6         14  3.84  14,121,18     ->
' amendments'     NOUN     53  4.74  53,92,73        79  3.39  79,18,70      ->
' were'           VERB    119  4.67  119,42,114      49  1.96  49,123,18     ->
' introduced'     VERB      4  4.62  4,21,92         65  3.56  65,79,70      ->
' before'         ADP      83  4.67  83,51,86        83  4.10  83,18,65      =
